HomeDetailID,PolicyID,PropertyAddress,PropertyType,PropertyValue,SquareFootage,YearBuilt,ConstructionType,RoofType,SecuritySystem,FloodZone
5656,113068,"7944 Williams Isle, East Christopher",Apartment,333557.2,3211,1963,Brick,,1,0
5657,113092,"5885 Katherine Knoll Apt. 150, Shellyside",Condo,451765.78,4088,1955,Steel,,1,0
5658,113129,"1937 Jacob Views, West William",Single-Family,483690.1,4329,1978,Concrete,,1,1
5659,113130,"81762 Marshall Spring Apt. 919, West Mariah",Apartment,708958.78,4399,2018,Brick,,0,0
5660,113137,"74406 Hunter Route, Port Kimberlybury",Multi-Family,643713.67,2690,1961,Brick,,1,0
5661,113196,"56971 Brown Plaza, Washingtonstad",Single-Family,419137.65,2649,1987,Steel,,0,0
5662,113202,"48465 Willis Center, Michaelview",Single-Family,682342.03,4111,1980,Steel,,0,0
5663,113217,"35135 Natalie Union, Colemanberg",Single-Family,188876.52,2111,1972,Wood,,1,1
5664,113285,"7463 Cassandra Street Apt. 279, Johnsonville",Condo,369216.41,1240,2003,Brick,,1,0
5665,113288,"03289 Anderson Trace Suite 807, New Tamara",Apartment,439066.35,2766,1968,Wood,,1,1
5666,113345,"0987 Debra Inlet Apt. 183, Lake Douglashaven",Multi-Family,398926.52,1079,1971,Brick,,0,1
5667,113388,"16556 Martin River Apt. 767, Shaneland",Apartment,512042.48,2084,1989,Brick,,1,0
5668,113404,"5315 Pace Walks Apt. 714, Port Carlton",Multi-Family,414750.29,853,2001,Steel,,1,1
5669,113418,"38804 Wood Camp, Stevenside",Condo,363822.5,3929,1960,Concrete,,0,1
5670,113423,"7560 Owens Loop Apt. 622, West Jamesfort",Single-Family,353855.67,2308,1953,Steel,,0,0
5671,113478,"5210 Floyd Vista Suite 248, Codyport",Condo,688945.54,1420,1988,Wood,,0,0
5672,113503,"232 Flores Cliffs, Butlerton",Apartment,724321.9,4297,2016,Wood,,0,0
5673,113531,"500 Evans Trace Suite 261, Tracyport",Apartment,264392.87,2175,1956,Wood,,1,1
5674,113590,"83212 Price Meadow, Alanmouth",Condo,728101.68,4743,1992,Steel,,0,1
5675,113601,"39731 Vega Burg Apt. 043, Whitakerstad",Condo,274824.46,4499,2004,Wood,,1,1
5676,113610,"195 Johnson Highway Apt. 175, Jesusport",Apartment,652291.32,1254,1971,Wood,,1,1
5677,113617,"35385 Teresa Forest Apt. 163, East Pamela",Apartment,728162.87,3870,1952,Steel,,0,0
5678,113685,"489 Edwards Rue, New Davidport",Apartment,727652.29,4544,1983,Steel,,0,0
5679,113705,"774 Regina Pine Apt. 690, Port Robertton",Condo,295475.85,2599,2021,Brick,,0,1
5680,113715,"17416 Archer Plains Apt. 757, West Patricia",Multi-Family,453141.09,4825,1979,Concrete,,0,1
5681,113733,"97284 Hannah Shore Suite 356, North Cherylchester",Multi-Family,687663.54,3381,1992,Brick,,0,1
5682,113739,"054 Cassandra Crossroad, Darlenetown",Townhouse,704052.58,2625,2001,Brick,,1,0
5683,113756,"541 Porter Forges Suite 803, Carlland",Townhouse,430205.07,4688,2018,Wood,,1,0
5684,113757,"86772 Todd Springs, Rebeccahaven",Multi-Family,520852.65,4005,2013,Concrete,,1,0
5685,113761,"841 Jimmy Plaza Suite 715, New Elizabethview",Single-Family,531230.8,1682,1979,Wood,,1,1
5686,113769,"760 Karen Station Apt. 554, Williamland",Condo,702285.18,3546,1958,Steel,,1,1
5687,113795,"51961 Angela Well, Robertville",Multi-Family,573222.28,2396,1964,Steel,,1,1
5688,113826,"3113 Wise Route Apt. 593, East Dominique",Apartment,280427.42,1945,1978,Steel,,0,1
5689,113832,"6901 Galvan Lights Suite 049, Davidburgh",Condo,583347.32,4711,1961,Concrete,,0,0
5690,113846,"69776 Davila Plains Suite 993, Sarashire",Townhouse,751775.47,1820,2004,Wood,,1,0
5691,113850,"86284 Lisa Springs, Hughesview",Apartment,414450.04,1143,2019,Steel,,0,1
5692,113897,"832 Stanton Ramp Suite 212, East Gregory",Apartment,714582.28,3208,1972,Concrete,,0,1
5693,113915,"885 Diaz Dale, Shepherdmouth",Apartment,704400.55,3200,1953,Wood,,0,0
5694,113931,"76046 Novak Hill Suite 401, Gailside",Apartment,152268.73,4192,1967,Brick,,0,0
5695,113938,"12317 Gaines Fort Apt. 324, Perezville",Townhouse,468332.36,2419,2010,Steel,,1,0
5696,113957,"5140 Richards Ridge, Wyattbury",Apartment,740576.07,1345,2021,Concrete,,1,1
5697,113976,"276 Andrew Burgs Suite 131, Harrisstad",Condo,637198.27,2051,1973,Steel,,0,1
5698,113995,"494 Taylor Station Suite 394, Port Markshire",Multi-Family,221878.83,2422,2016,Brick,,0,1
5699,114004,"575 Johnson Falls, Lake Josephtown",Townhouse,158028.46,4670,2001,Wood,,1,0
5700,114012,"10545 Mccoy Forest, Tanyamouth",Apartment,237103.27,3017,1968,Brick,,0,1
5701,114031,"9778 Larry Mall, Joannemouth",Townhouse,267171.67,2585,1967,Steel,,0,0
5702,114065,"529 Kennedy Union, Masonton",Single-Family,728529.07,3806,1999,Steel,,0,1
5703,114078,"184 Eric Curve, Port Ronaldfurt",Apartment,367106.46,4457,1979,Steel,,1,0
5704,114128,"9981 Lane Ports Apt. 775, Michaelfurt",Multi-Family,293959.59,3764,2000,Concrete,,0,0
5705,114146,"6038 Aguilar Brook, Annburgh",Multi-Family,680634.95,3223,2021,Wood,,1,0
5706,114217,"958 Stephanie Street Suite 624, Ryanside",Single-Family,495550.34,3375,1994,Steel,,1,0
5707,114228,"487 Brown Rapid Suite 537, Lake William",Multi-Family,328485.66,3766,1974,Concrete,,1,1
5708,114233,"0007 Thompson Valleys Suite 855, Brownland",Townhouse,361269.81,4473,1955,Brick,,0,0
5709,114255,"942 April Landing Apt. 396, Bethanyshire",Multi-Family,264422.12,4264,2007,Steel,,1,0
5710,114282,"5368 James Light Suite 155, Taylorton",Single-Family,445399.43,3584,1985,Concrete,,0,1
5711,114291,"42467 Barnett Circle, West Joanne",Townhouse,394102.72,2201,2019,Wood,,1,1
5712,114294,"2327 Rios Hill Suite 299, New Jasonview",Townhouse,503497.89,1078,1950,Concrete,,1,1
5713,114309,"42542 Holmes Hills Suite 898, Lisafurt",Multi-Family,346667.58,3736,2019,Brick,,0,0
5714,114321,"324 Jeanette Court Suite 245, Chaseview",Apartment,167939.45,1191,1977,Steel,,0,1
5715,114322,"884 Richard Mill Suite 827, New Phillip",Multi-Family,189000.9,2238,1973,Concrete,,0,1
5716,114360,"695 Hubbard Expressway, Dawnhaven",Multi-Family,340483.19,1861,1996,Steel,,1,0
5717,114368,"910 Christopher Valleys Suite 418, Rodriguezfort",Apartment,209671.04,3690,2012,Brick,,0,1
5718,114374,"659 Walter Drive Apt. 651, Christopherberg",Single-Family,549967.41,3471,1960,Steel,,0,1
5719,114375,"5657 Amy Springs Apt. 493, New Kelseymouth",Condo,444378.83,1543,1965,Wood,,0,1
5720,114395,"991 Henson Oval Suite 176, North Lawrenceville",Condo,721722.32,4733,1995,Wood,,1,1
5721,114405,"7196 Thomas Estate Suite 730, Maynardmouth",Multi-Family,551032.76,1176,1993,Concrete,,1,1
5722,114439,"1961 Lee Springs Apt. 357, New Michaelton",Apartment,609522.93,3645,2012,Brick,,0,0
5723,114480,"446 Trevino Place Suite 137, Allisonhaven",Apartment,750571.63,4102,1958,Steel,,0,1
5724,114487,"426 Deborah Trafficway Apt. 062, Port Kyle",Single-Family,626051.46,2348,2019,Wood,,1,0
5725,114500,"095 Davis Meadow, Powellfort",Single-Family,679965.71,2859,1980,Steel,,0,1
5726,114505,"17347 Williams Camp Apt. 815, West Stevenberg",Single-Family,203931.34,2655,1953,Wood,,1,1
5727,114556,"05167 Albert Overpass Apt. 284, Robertton",Apartment,475108.94,966,1962,Wood,,0,1
5728,114564,"6888 Hammond Glens Suite 363, New Tonyaview",Multi-Family,487716.09,2108,1968,Steel,,0,1
5729,114568,"42764 Valdez Wall, Nicholasview",Townhouse,615131.47,4267,1986,Concrete,,0,0
5730,114582,"50796 Tonya Canyon, Kingborough",Townhouse,531352.87,4384,2017,Concrete,,0,1
5731,114610,"146 Julia Mountain Apt. 719, Port Brianborough",Townhouse,567573.13,2164,1966,Concrete,,0,1
5732,114618,"669 Carlson Summit Apt. 588, New Michaelton",Condo,587228.59,1420,1957,Steel,,1,0
5733,114622,"993 Dominguez Bypass, New Denise",Condo,589601.69,2157,2014,Steel,,0,1
5734,114637,"820 Martin Bypass, Andreaburgh",Apartment,321010.24,4407,1988,Wood,,0,0
5735,114656,"9658 Derek Junctions Apt. 013, New Sarahstad",Condo,508667.76,2097,2015,Concrete,,0,1
5736,114669,"49930 Dennis Valley Apt. 155, Port Courtney",Condo,711874.92,889,1986,Concrete,,0,0
5737,114672,"06557 Roman Fall Apt. 663, West Clifford",Multi-Family,573101.1,4152,1954,Brick,,1,1
5738,114755,"75112 Jeanne Orchard, Joshuastad",Townhouse,171745.07,1292,2014,Wood,,1,1
5739,114762,"0476 Alvin Lake Apt. 086, Markbury",Apartment,253207.88,1206,1973,Brick,,0,1
5740,114763,"475 Ingram Ranch, Jaychester",Single-Family,277166.09,2960,2000,Concrete,,0,0
5741,114771,"2066 Davis Ridge Suite 283, East Anthony",Condo,280561.43,1343,1976,Concrete,,1,0
5742,114775,"25728 Lauren Brooks Suite 880, West Sandra",Apartment,557280.52,4037,1964,Steel,,0,0
5743,114837,"9223 Thomas Turnpike Apt. 310, Danielburgh",Apartment,395121.83,2755,1971,Concrete,,1,1
5744,114846,"48650 Robert Walk Apt. 258, Josephview",Townhouse,485808.74,4045,2010,Brick,,0,0
5745,114856,"405 Andersen Locks, South Meganchester",Single-Family,173859.39,2540,2020,Wood,,0,0
5746,114863,"098 Daniel Islands Suite 960, Taramouth",Multi-Family,239223.78,998,2003,Brick,,0,1
5747,114869,"1979 Kim Turnpike, New Marthashire",Townhouse,420570.6,2597,1998,Wood,,1,1
5748,114919,"10905 Phillips Manors, Port Brenda",Condo,442184.63,1706,1954,Steel,,0,0
5749,114929,"0616 Hamilton Overpass, Nancyport",Townhouse,566915.09,2511,2022,Concrete,,0,0
5750,114959,"07032 Ramos Tunnel, North Deniseville",Apartment,438077.03,1392,1991,Steel,,1,1
5751,114970,"16040 Collins Squares Suite 099, Valdezland",Single-Family,247561.71,1828,2009,Steel,,0,0
5752,114972,"1694 Brian Burg Suite 202, Coleview",Townhouse,631320.94,1087,2019,Concrete,,1,0
5753,114982,"63439 Joseph Gardens, Port Connie",Condo,376132.74,4908,1966,Concrete,,0,1
5754,115001,"5729 Anderson Forges Suite 023, North Heather",Apartment,298538.04,1310,1986,Concrete,,0,1
5755,115002,"280 Crystal Fords, Austintown",Multi-Family,538404.99,3081,1992,Brick,,1,1
5756,115005,"9533 Arnold Circles Apt. 748, Meyerstad",Single-Family,184242.21,1029,1994,Steel,,1,0
5757,115021,"53656 Micheal Haven, Elizabethtown",Condo,394046.96,3188,1966,Concrete,,1,0
5758,115044,"4236 Andrew Brook Suite 075, South Gregory",Condo,782661.72,4990,2006,Wood,,0,0
5759,115069,"19338 Tiffany Hill, Lake Renee",Single-Family,634929.22,1531,2001,Wood,,1,0
5760,115092,"5951 Jessica Stream Suite 325, Lake Katrinaside",Townhouse,721402.43,4071,1966,Brick,,1,1
5761,115160,"034 Amanda Crossroad, Port April",Condo,759806.37,2276,1956,Concrete,,0,1
5762,115185,"02427 Kristina Keys, Frenchport",Townhouse,445358.91,2178,1996,Wood,,0,1
5763,115189,"080 Park Fort Apt. 255, New Rebecca",Multi-Family,757761.11,2136,1974,Concrete,,0,0
5764,115204,"464 Lori Brooks, Hallburgh",Multi-Family,603003.57,4266,1986,Brick,,1,1
5765,115272,"9016 Owens Islands, East Kirkport",Single-Family,565928.47,4634,1957,Concrete,,1,1
5766,115277,"9937 Manuel Station Suite 899, Michelleburgh",Condo,313664.01,3262,1981,Concrete,,0,0
5767,115310,"8814 Casey Track, Ericmouth",Apartment,490202.86,2766,2015,Steel,,0,0
5768,115316,"1991 Ryan Well Apt. 249, Nicolefurt",Single-Family,189665.57,4906,2006,Wood,,1,0
5769,115329,"068 Sean Cape Apt. 457, South Vincentborough",Townhouse,586109.75,2598,1963,Steel,,1,1
5770,115335,"54617 Guzman Extensions Suite 779, Lake Amanda",Single-Family,239544.56,947,1994,Brick,,1,1
5771,115361,"1085 Ashley Cape, South Natalie",Apartment,292905.11,2711,2004,Concrete,,0,1
5772,115395,"1878 Blake Greens Suite 959, Pageville",Townhouse,541931.11,2541,1993,Concrete,,0,1
5773,115399,"64119 Gabriel Estates, North Lauramouth",Condo,421395.07,3157,1975,Wood,,1,1
5774,115402,"607 Brooks Pike Apt. 196, Sandrabury",Townhouse,386405.34,4939,2014,Brick,,1,0
5775,115403,"8968 Jackson Trace, West Janice",Apartment,175951.61,4185,1979,Brick,,1,0
5776,115453,"38619 Michael Fields, Johnmouth",Condo,372037.21,998,2000,Steel,,1,1
5777,115533,"3026 Tucker Rapid, Smithside",Townhouse,539917.08,3372,1999,Steel,,1,1
5778,115577,"08822 Mann Lock, South Melissa",Apartment,394784.08,2003,1987,Steel,,1,1
5779,115590,"886 Howell Vista Apt. 679, Cooperbury",Condo,579134.15,3710,2008,Steel,,1,1
5780,115600,"355 Kelly Summit, New Sean",Single-Family,242051.45,3048,1979,Steel,,0,0
5781,115610,"0387 Shannon Throughway Apt. 831, Benjaminstad",Single-Family,604182.13,1691,1963,Brick,,1,1
5782,115618,"4942 Arthur Wall, Carsontown",Apartment,728306.93,4576,1978,Concrete,,1,0
5783,115659,"8601 Cassandra Locks Apt. 480, Vargastown",Multi-Family,233739.35,4011,1999,Concrete,,0,0
5784,115668,"2786 John Plains, Lake Jeremystad",Single-Family,787938.2,3604,1976,Concrete,,1,1
5785,115696,"20504 Coleman Ports Suite 688, North Samuelbury",Condo,772085.73,1523,2007,Brick,,0,1
5786,115731,"99314 Cynthia Shoal, Stephensonville",Apartment,404601.7,2312,1988,Wood,,1,1
5787,115767,"10573 Leah Cliffs, Shannonbury",Condo,463017.45,4632,2021,Steel,,1,0
5788,115798,"2078 Evans Mission, Carlsonport",Apartment,467998.94,2843,1964,Steel,,0,1
5789,115801,"289 Brandon Mews Suite 266, Port Michael",Apartment,638865.51,2342,1989,Wood,,1,1
5790,115806,"875 Phillips Pass Suite 956, East Coltonbury",Condo,748788.51,2021,2012,Wood,,1,1
5791,115832,"353 Riley Flats Suite 765, Carolberg",Multi-Family,722633.05,2421,1971,Wood,,0,1
5792,115863,"4864 Linda Ranch, Lake Donna",Single-Family,344301.17,4556,1973,Wood,,1,1
5793,115876,"4854 Greene Parkways Apt. 258, Schaeferbury",Townhouse,367651.84,1706,1959,Concrete,,1,1
5794,115878,"61921 Charles Plaza Suite 444, South Jacobport",Single-Family,514307.66,4752,1975,Steel,,1,0
5795,115947,"896 Luna Greens, Barbaraland",Single-Family,345475.57,4720,1950,Brick,,1,1
5796,115955,"214 Davis Lake Suite 179, Thomasville",Townhouse,689737.35,3361,2025,Brick,,0,1
5797,115971,"489 James Street, Port Willie",Apartment,605229.03,4563,1975,Wood,,1,0
5798,115992,"7306 Hahn Underpass, North Sarahmouth",Single-Family,571023.04,4418,2016,Concrete,,0,1
5799,116022,"89067 Clark Lights, West Mason",Multi-Family,617048.91,3022,1972,Steel,,0,0
5800,116028,"228 Elizabeth Passage, North Ronald",Multi-Family,189072.85,2196,1998,Brick,,0,0
5801,116031,"7043 Lopez Divide Suite 086, Colinborough",Townhouse,745097.24,2222,1956,Wood,,0,1
5802,116038,"75852 Emily Prairie Suite 997, East Mariamouth",Apartment,618262.29,2558,1970,Concrete,,0,1
5803,116047,"755 Harris Grove, East Heather",Townhouse,722423.73,2150,2002,Brick,,0,1
5804,116087,"010 Anthony Row Apt. 767, Macdonaldfurt",Condo,469112.06,2143,2004,Steel,,1,0
5805,116105,"104 Sarah Turnpike, Johnsonfurt",Townhouse,782422.02,3268,1978,Concrete,,0,0
5806,116106,"56970 Rogers Mews Suite 171, Barrberg",Townhouse,633366.58,2791,2011,Wood,,1,1
5807,116138,"6176 Kane Islands Suite 565, Mariaville",Apartment,655607.79,3018,2004,Steel,,0,1
5808,116180,"403 Jonathan Locks, Ashleytown",Apartment,233087.61,906,1971,Wood,,0,0
5809,116181,"8340 Preston Crossroad Apt. 224, Rodriguezmouth",Apartment,792680.36,2715,2021,Wood,,0,1
5810,116182,"191 Donald Walk, Juliashire",Condo,741794.59,2723,1974,Wood,,1,1
5811,116200,"612 Avila Rue Suite 735, Johnsonfort",Townhouse,353511.29,1133,1985,Steel,,1,0
5812,116203,"27580 Kimberly Camp Suite 689, Estradachester",Condo,667328.24,3021,1983,Brick,,1,0
5813,116240,"6324 Proctor Courts Apt. 894, South Benjaminville",Single-Family,758043.34,2209,1974,Steel,,0,0
5814,116261,"59887 Lindsey Heights Suite 090, Fowlermouth",Apartment,448257.56,1478,1967,Steel,,1,1
5815,116274,"7904 Alyssa Crescent, New Katherine",Multi-Family,675887.63,1691,1973,Brick,,1,1
5816,116276,"7442 Karen Harbor, Wellsmouth",Single-Family,790868.39,3787,1964,Concrete,,0,1
5817,116284,"512 Hendricks Lodge, North Matthewport",Condo,268948.51,1547,2020,Brick,,1,1
5818,116316,"035 Flynn Island, North Susan",Condo,609222.25,1390,1990,Wood,,0,1
5819,116317,"7511 Neal Grove Apt. 683, New Thomasborough",Condo,355473.69,3616,2022,Wood,,0,0
5820,116337,"3285 Lauren Field, Changstad",Apartment,179976.89,4242,2020,Brick,,1,0
5821,116344,"65685 Baker View, West Patriciaside",Condo,354886.95,3320,1953,Concrete,,1,0
5822,116357,"09150 Zimmerman Drive, Marthatown",Multi-Family,545088.27,2970,1955,Steel,,0,0
5823,116364,"108 Moore Shoal Suite 746, Hayleyton",Townhouse,248390.6,3518,1954,Concrete,,0,0
5824,116380,"449 King Run Apt. 580, North Billyberg",Condo,620576.48,1181,1980,Concrete,,1,0
5825,116384,"3565 John Road Apt. 598, Lake Denise",Townhouse,153711.73,2744,1997,Brick,,0,0
5826,116403,"1051 Cochran Estate, Edwardschester",Apartment,496387.29,1908,1981,Concrete,,1,0
5827,116408,"85052 Jasmine Heights Suite 592, Phillipsmouth",Apartment,360161.05,2044,1973,Brick,,1,0
5828,116446,"9102 Christine Knoll, South Elizabethmouth",Apartment,780113.78,4781,1966,Brick,,0,0
5829,116449,"530 Chavez Cove Apt. 474, New Pamelaborough",Condo,768632.73,1201,1969,Brick,,0,1
5830,116463,"87929 Lloyd Lodge Apt. 261, Lawrencemouth",Single-Family,795373.84,4289,2008,Concrete,,1,0
5831,116468,"50824 Houston Vista Apt. 710, North Jenniferton",Condo,604361.92,4092,1970,Wood,,1,1
5832,116478,"9833 Armstrong Square, South Jennifertown",Single-Family,563991.64,2147,2014,Brick,,1,1
5833,116508,"86730 Moore Views, Fisherport",Single-Family,702452.87,1520,1993,Concrete,,0,1
5834,116514,"6178 Francis Plains Suite 482, Alexanderfort",Single-Family,235199.54,3648,1961,Wood,,1,0
5835,116571,"688 Justin Loop Suite 637, Colliershire",Condo,175146.71,3107,1997,Brick,,1,1
5836,116572,"5213 Grace Radial, Port Joe",Apartment,465218.68,2727,1961,Steel,,1,1
5837,116580,"7535 Danielle Hills, Williamtown",Single-Family,180407.23,1030,2020,Wood,,0,1
5838,116608,"30657 Patterson Course Suite 236, New Larry",Single-Family,193837.84,805,2019,Wood,,1,1
5839,116624,"9933 Miller Club Suite 307, Port Colton",Single-Family,715257.22,2459,2005,Wood,,0,0
5840,116642,"3930 Young Mall, Santiagoborough",Townhouse,445719.97,2765,2002,Wood,,0,1
5841,116646,"96829 Wagner Land, Hernandezmouth",Multi-Family,359388.88,3707,2006,Concrete,,0,0
5842,116657,"1948 Samantha Island Apt. 350, South Desiree",Condo,526003.48,3402,1975,Brick,,0,1
5843,116668,"6126 Alexis Viaduct Suite 630, Laurenmouth",Condo,452022.58,1771,1964,Concrete,,0,1
5844,116686,"013 Murray Hill Suite 281, Wrightburgh",Multi-Family,254949.49,4246,2021,Steel,,1,1
5845,116696,"50631 Stanley Street, Kimberlybury",Townhouse,638898.42,2306,2004,Brick,,0,0
5846,116712,"9868 Ramos Plains, Houstonbury",Townhouse,745225.83,2431,1952,Brick,,0,1
5847,116714,"502 Stevens Stravenue, New Melissafurt",Single-Family,711797.54,4278,1958,Concrete,,1,1
5848,116792,"870 Stanley Rapids Apt. 107, Deannachester",Townhouse,775755.69,2972,1963,Brick,,0,0
5849,116834,"8619 Michael Parkways Apt. 645, Hopkinston",Townhouse,327943.7,3391,1980,Wood,,1,0
5850,116856,"11606 Suarez Inlet, Port Rachel",Multi-Family,428206.11,4247,2010,Brick,,1,1
5851,116887,"782 Tucker Land Suite 695, West Abigailville",Single-Family,445748.89,3245,2008,Steel,,1,1
5852,116915,"8884 Clarke Crossing, Port Seanborough",Single-Family,619018.44,2240,2002,Wood,,0,0
5853,116917,"482 Armstrong Mills, New Gregory",Single-Family,325785.55,1905,1969,Steel,,1,1
5854,116930,"5279 Joseph Creek, Kimberlyport",Condo,235201.06,3120,1961,Wood,,0,1
5855,116942,"531 Dawn Canyon, Ashleyshire",Townhouse,507677.01,1690,2019,Brick,,0,1
5856,116961,"813 Stacy Course Apt. 586, South Jenniferfurt",Condo,701614.01,4774,1965,Steel,,0,1
5857,117003,"058 Sellers Squares, Nicholsmouth",Townhouse,159459.22,812,1990,Steel,,0,0
5858,117012,"894 Villa Spring, East Christopher",Single-Family,295367.3,3177,1977,Steel,,0,0
5859,117013,"21602 Stephanie Mountain Suite 769, Cameronville",Multi-Family,753960.89,1210,1954,Concrete,,0,1
5860,117060,"020 Patricia Dam Apt. 308, New Austin",Townhouse,155002.75,2907,2008,Brick,,1,0
5861,117073,"750 Ryan Ferry, New Bryanbury",Apartment,182164.2,4797,2023,Wood,,1,1
5862,117086,"00258 Sharon Wells, East Roychester",Apartment,377900.64,3017,1950,Wood,,1,1
5863,117114,"371 Tran Lights, Kellermouth",Single-Family,728549.55,4787,2017,Wood,,1,0
5864,117142,"318 Scott Parkway Apt. 217, New Erictown",Condo,470071.24,2336,1958,Wood,,1,0
5865,117181,"462 Lindsay Shoal Suite 859, East Nicole",Townhouse,680159.21,2349,2010,Steel,,0,1
5866,117206,"373 Brown Coves, New Mary",Single-Family,748797.25,4798,1964,Wood,,1,0
5867,117220,"59364 Brandy Brook Suite 513, West Theresafurt",Multi-Family,303348.21,2427,1982,Steel,,0,0
5868,117227,"823 Suzanne Gardens, South Hannahchester",Condo,289010.76,851,2022,Concrete,,1,0
5869,117237,"71703 Joel Glen Apt. 578, Jennifermouth",Apartment,304551.21,1319,1978,Wood,,1,1
5870,117246,"51429 Smith Street, North Keithchester",Townhouse,773849.44,4663,1970,Steel,,1,0
5871,117262,"139 Patricia Orchard Apt. 202, East Cherylport",Multi-Family,162166.09,3401,2003,Wood,,0,1
5872,117265,"15138 Taylor Run, Millerfurt",Apartment,162107.82,959,1960,Brick,,0,1
5873,117270,"85367 Saunders Circle, South Shelley",Condo,177495.67,4161,2023,Concrete,,0,1
5874,117344,"8650 Jessica Streets Apt. 061, Elizabethville",Single-Family,416683.93,3895,1961,Steel,,0,1
5875,117349,"4021 Powers Pines Apt. 670, New Lisaville",Single-Family,243001.57,2452,1992,Steel,,0,0
