SnapshotID,EmployeeID,SnapshotDateKey,DepartmentID,JobRoleID,LocationID,ManagerID,MonthlySalary,Bonus,OvertimeHours,SickDays,TrainingHours,PerformanceID,DistanceFromHome,JobSatisfaction,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion
32976,740,20230201,1,1,1,35.0,16173.39,2037.87,10.43,3,25,38,28,4,4,0,3
32977,740,20230301,1,1,1,35.0,6440.8,617.9,16.0,0,3,93,40,2,2,2,0
32978,740,20230401,1,1,1,35.0,17659.87,2421.77,2.61,2,10,57,19,3,2,1,0
32979,740,20230501,1,1,1,35.0,19085.78,1526.34,19.64,5,30,99,12,2,3,3,2
32980,740,20230601,1,1,1,35.0,22517.77,3011.92,6.79,2,4,3,26,1,2,4,1
32981,740,20230701,1,1,1,35.0,11977.5,1765.78,10.73,5,26,66,23,1,3,4,0
32982,740,20230801,1,1,1,35.0,24639.74,2988.69,6.94,4,6,82,21,2,4,2,3
32983,740,20230901,1,1,1,35.0,17755.59,1474.21,11.79,0,15,78,9,2,4,0,3
32984,740,20231001,1,1,1,35.0,9863.95,852.57,15.79,0,14,97,23,1,4,3,1
32985,740,20231101,1,1,1,35.0,17287.72,2019.37,2.81,0,37,40,35,3,3,1,0
32986,740,20231201,1,1,1,35.0,7800.49,746.16,8.19,4,15,38,39,4,4,4,2
32987,740,20240101,1,1,1,35.0,21895.6,3174.13,17.47,2,4,47,27,1,2,5,3
32988,740,20240201,1,1,1,35.0,23285.54,1838.88,10.12,0,20,34,2,3,3,4,0
32989,740,20240301,1,1,1,35.0,22831.48,1762.45,1.95,1,5,50,5,2,1,0,3
32990,740,20240401,1,1,1,35.0,12424.52,1717.87,19.22,4,0,27,24,2,3,1,3
32991,740,20240501,1,1,1,35.0,23980.08,1466.81,0.12,4,32,12,7,1,4,1,1
32992,740,20240601,1,1,1,35.0,17692.73,2383.26,2.98,5,5,78,10,3,2,2,1
32993,740,20240701,1,1,1,35.0,15153.36,2264.82,8.41,0,30,59,10,2,1,4,2
32994,740,20240801,1,1,1,35.0,22431.46,2869.76,8.36,5,25,69,10,1,4,4,2
32995,740,20240901,1,1,1,35.0,11362.71,1267.02,15.69,4,30,20,2,4,4,2,2
32996,740,20241001,1,1,1,35.0,7384.82,572.38,1.86,4,21,77,14,2,2,0,0
32997,740,20241101,1,1,1,35.0,14164.8,750.09,13.86,1,1,12,31,2,1,5,2
32998,740,20241201,1,1,1,35.0,19684.25,1475.41,15.01,1,38,58,26,4,4,1,2
32999,740,20250101,1,1,1,35.0,14641.55,1621.2,16.08,3,25,40,38,4,3,0,2
33000,740,20250201,1,1,1,35.0,17648.79,974.08,18.48,0,12,88,46,3,1,2,0
33001,740,20250301,1,1,1,35.0,10623.7,958.39,15.07,2,33,83,11,2,3,2,1
33002,740,20250401,1,1,1,35.0,14089.35,880.14,11.06,2,36,59,8,2,2,1,2
33003,740,20250501,1,1,1,35.0,23198.83,2059.79,2.71,4,5,77,40,1,4,1,0
33004,740,20250601,1,1,1,35.0,14989.44,2171.83,16.55,5,34,36,15,4,2,4,3
33005,740,20250701,1,1,1,35.0,21282.97,2154.27,13.64,4,23,5,2,4,1,4,1
33006,740,20250801,1,1,1,35.0,12638.64,1300.88,2.42,3,12,93,20,4,4,4,3
33007,740,20250901,1,1,1,35.0,22066.07,1878.06,7.1,2,14,50,21,1,1,4,3
33008,740,20251001,1,1,1,35.0,22585.87,1428.33,8.28,3,13,25,33,4,4,1,0
33009,740,20251101,1,1,1,35.0,20754.56,2640.07,17.39,3,19,30,42,2,4,0,0
33010,740,20251201,1,1,1,35.0,15864.17,1205.11,5.77,1,4,62,12,2,1,3,3
33011,741,20240301,5,4,1,31.0,16156.51,1384.62,6.98,3,12,20,1,1,2,4,1
33012,741,20240401,5,4,1,31.0,15783.01,2000.6,17.6,5,35,47,22,4,1,2,0
33013,741,20240501,5,4,1,31.0,19907.79,1007.87,13.91,2,29,34,12,1,4,1,2
33014,741,20240601,5,4,1,31.0,5604.13,427.88,1.85,4,24,43,3,1,2,3,3
33015,741,20240701,5,4,1,31.0,6557.37,824.97,15.63,3,23,14,31,2,1,1,3
33016,741,20240801,5,4,1,31.0,9895.65,1415.58,0.76,0,28,82,46,3,2,4,1
33017,741,20240901,5,4,1,31.0,8110.25,988.83,2.59,4,23,49,24,1,1,1,0
33018,741,20241001,5,4,1,31.0,8209.95,956.85,3.85,2,1,24,6,2,3,5,1
33019,741,20241101,5,4,1,31.0,20814.82,2301.56,14.56,4,6,16,11,1,3,5,3
33020,741,20241201,5,4,1,31.0,19701.51,1294.31,10.93,4,39,4,43,3,4,2,0
33021,741,20250101,5,4,1,31.0,17632.75,1837.93,14.63,2,11,100,40,1,3,1,3
33022,741,20250201,5,4,1,31.0,24243.72,1268.81,12.91,1,29,10,22,2,3,1,3
33023,741,20250301,5,4,1,31.0,14720.07,2063.32,18.25,4,11,53,4,2,1,4,0
33024,741,20250401,5,4,1,31.0,7724.62,545.05,12.06,2,21,52,39,3,3,3,2
33025,741,20250501,5,4,1,31.0,5172.84,594.32,6.26,3,20,68,20,2,4,1,3
33026,741,20250601,5,4,1,31.0,21261.18,1618.52,4.53,2,34,94,28,4,3,4,3
33027,741,20250701,5,4,1,31.0,18981.26,2748.56,3.95,4,3,78,49,3,4,1,2
33028,741,20250801,5,4,1,31.0,11416.44,1218.08,19.71,0,40,52,26,1,4,1,1
33029,741,20250901,5,4,1,31.0,22440.46,2721.78,19.93,2,31,62,17,2,4,2,3
33030,741,20251001,5,4,1,31.0,16103.9,1791.6,15.48,0,37,76,1,4,3,0,0
33031,741,20251101,5,4,1,31.0,20599.03,1076.11,7.46,0,12,52,39,3,3,0,3
33032,741,20251201,5,4,1,31.0,8670.96,810.15,15.75,0,20,58,16,4,1,5,2
33033,743,20250301,4,4,1,45.0,14312.14,1576.05,12.92,3,18,93,48,2,4,0,0
33034,743,20250401,4,4,1,45.0,11593.68,623.23,8.7,4,30,50,17,3,3,5,0
33035,743,20250501,4,4,1,45.0,14642.11,1486.4,8.03,4,5,42,41,2,1,2,1
33036,743,20250601,4,4,1,45.0,8538.62,699.25,16.24,2,3,1,28,2,3,4,2
33037,743,20250701,4,4,1,45.0,18926.58,1668.53,18.21,0,5,82,36,2,3,3,0
33038,743,20250801,4,4,1,45.0,16100.92,1245.91,18.6,4,33,94,49,4,3,0,3
33039,743,20250901,4,4,1,45.0,15721.66,2327.69,2.07,3,18,6,19,3,4,2,0
33040,743,20251001,4,4,1,45.0,11117.84,1507.32,17.22,3,37,51,13,4,2,1,2
33041,743,20251101,4,4,1,45.0,15973.12,997.19,4.01,2,30,24,34,1,2,5,1
33042,743,20251201,4,4,1,45.0,10354.33,524.83,9.14,3,38,32,49,1,4,4,2
33043,746,20200601,1,1,3,5.0,16377.27,1875.4,8.62,4,14,14,6,2,3,2,0
33044,746,20200701,1,1,3,5.0,13841.19,808.02,0.55,0,4,78,44,3,1,0,3
33045,746,20200801,1,1,3,5.0,20245.41,1975.62,12.12,2,32,64,10,1,2,0,3
33046,746,20200901,1,1,3,5.0,8894.18,533.96,5.28,0,22,80,6,4,4,2,0
33047,746,20201001,1,1,3,5.0,20575.81,1688.5,16.5,4,32,12,26,4,2,5,1
33048,746,20201101,1,1,3,5.0,17074.66,2037.13,16.81,2,25,61,43,2,3,2,3
33049,746,20201201,1,1,3,5.0,15630.76,1549.31,4.0,3,39,72,5,4,1,5,2
33050,746,20210101,1,1,3,5.0,20431.17,1780.08,4.94,0,39,24,1,4,3,2,3
33051,746,20210201,1,1,3,5.0,22902.46,1462.46,2.62,4,18,53,1,4,2,3,1
33052,746,20210301,1,1,3,5.0,19792.69,1377.34,3.3,4,1,34,12,3,4,0,0
33053,746,20210401,1,1,3,5.0,23198.45,1780.51,6.12,0,33,53,40,3,4,0,1
33054,746,20210501,1,1,3,5.0,9023.13,736.17,11.89,4,28,68,11,1,3,4,1
33055,746,20210601,1,1,3,5.0,19597.68,997.99,2.7,0,11,81,45,3,3,0,3
33056,746,20210701,1,1,3,5.0,22900.99,3300.25,5.12,3,20,66,36,1,2,0,2
33057,746,20210801,1,1,3,5.0,23623.93,3231.68,7.77,0,27,3,42,2,1,2,0
33058,746,20210901,1,1,3,5.0,19535.25,1595.31,18.06,3,25,17,15,2,2,4,1
33059,746,20211001,1,1,3,5.0,21421.7,2263.77,15.85,0,0,86,30,3,3,0,2
33060,746,20211101,1,1,3,5.0,23310.75,2660.32,7.28,3,35,59,50,4,4,4,1
33061,746,20211201,1,1,3,5.0,22886.19,1270.71,16.88,3,17,5,32,1,2,3,2
33062,746,20220101,1,1,3,5.0,16941.22,2367.64,15.22,5,37,23,49,3,4,4,1
33063,746,20220201,1,1,3,5.0,24691.98,2529.46,15.39,2,13,42,35,4,2,0,2
33064,746,20220301,1,1,3,5.0,20415.8,2295.33,2.2,0,12,54,23,3,1,1,0
33065,746,20220401,1,1,3,5.0,8466.36,1233.83,15.75,0,5,61,22,1,4,4,0
33066,746,20220501,1,1,3,5.0,5879.34,691.13,7.39,3,23,67,21,4,4,4,0
33067,746,20220601,1,1,3,5.0,17371.64,2304.33,5.42,5,1,58,41,3,4,2,0
33068,746,20220701,1,1,3,5.0,22811.31,3181.28,2.61,1,20,13,31,1,2,4,0
33069,746,20220801,1,1,3,5.0,5040.76,645.04,5.94,4,6,87,6,3,1,0,0
33070,746,20220901,1,1,3,5.0,9076.38,1271.97,2.54,1,4,17,15,1,3,4,3
33071,746,20221001,1,1,3,5.0,15064.73,1460.08,9.41,5,2,16,15,4,3,3,1
33072,746,20221101,1,1,3,5.0,8525.58,490.47,14.99,4,3,81,27,4,4,4,0
33073,746,20221201,1,1,3,5.0,21854.04,1767.42,16.58,5,1,13,29,3,3,5,1
33074,746,20230101,1,1,3,5.0,21995.11,1551.58,15.82,1,31,48,17,4,3,4,3
33075,746,20230201,1,1,3,5.0,20788.47,3069.96,11.23,1,31,63,2,4,4,0,0
33076,746,20230301,1,1,3,5.0,15654.72,2029.74,2.88,2,19,51,18,4,3,5,1
33077,746,20230401,1,1,3,5.0,19074.49,1929.8,10.82,5,16,12,26,2,1,5,2
33078,746,20230501,1,1,3,5.0,7151.08,701.9,9.92,5,11,100,11,4,1,0,1
33079,746,20230601,1,1,3,5.0,22627.43,2035.59,15.98,2,37,69,3,4,4,1,0
33080,746,20230701,1,1,3,5.0,21457.54,2569.83,0.5,0,6,94,14,3,3,2,1
33081,746,20230801,1,1,3,5.0,12721.19,1822.45,17.09,3,23,49,44,3,1,1,0
33082,746,20230901,1,1,3,5.0,5015.76,639.83,19.8,2,19,95,43,2,2,0,3
33083,746,20231001,1,1,3,5.0,5797.69,756.73,18.21,2,12,66,18,1,1,2,2
33084,746,20231101,1,1,3,5.0,24524.56,3223.13,14.95,5,37,29,34,4,2,1,1
33085,746,20231201,1,1,3,5.0,8352.61,1242.28,2.26,0,34,5,36,4,3,4,3
33086,746,20240101,1,1,3,5.0,8409.78,652.27,5.63,1,3,74,37,4,1,0,2
33087,746,20240201,1,1,3,5.0,20603.6,2760.19,15.6,2,39,24,38,4,4,0,1
33088,746,20240301,1,1,3,5.0,9700.41,738.02,15.08,0,36,70,16,1,1,2,1
33089,746,20240401,1,1,3,5.0,19386.27,1369.01,14.4,0,36,62,41,4,2,5,0
33090,746,20240501,1,1,3,5.0,21247.1,1551.78,14.22,5,5,50,48,4,3,0,3
33091,746,20240601,1,1,3,5.0,24833.08,3235.13,18.2,4,21,9,41,1,1,4,3
33092,746,20240701,1,1,3,5.0,20910.66,2164.51,3.51,5,7,77,10,3,2,4,2
33093,746,20240801,1,1,3,5.0,23137.48,1361.01,0.87,2,23,98,5,4,3,5,1
33094,746,20240901,1,1,3,5.0,6820.6,371.48,19.43,1,23,97,31,1,2,2,3
33095,746,20241001,1,1,3,5.0,6324.06,784.7,16.72,2,40,40,4,2,2,3,3
33096,746,20241101,1,1,3,5.0,12645.03,1527.29,6.76,3,33,88,3,3,3,0,3
33097,746,20241201,1,1,3,5.0,10147.83,603.82,9.61,4,2,45,20,3,1,3,0
33098,746,20250101,1,1,3,5.0,24530.77,3014.09,7.91,5,10,62,1,3,3,0,3
33099,746,20250201,1,1,3,5.0,10942.87,1215.83,10.32,4,14,78,9,1,1,3,0
33100,746,20250301,1,1,3,5.0,12360.44,1258.36,10.64,5,37,22,50,1,1,2,3
33101,746,20250401,1,1,3,5.0,5896.81,854.36,8.38,5,22,82,40,1,1,2,2
33102,746,20250501,1,1,3,5.0,10987.68,1643.04,5.15,2,33,39,39,4,4,0,3
33103,746,20250601,1,1,3,5.0,11322.74,881.99,13.52,1,31,31,18,3,3,5,1
33104,746,20250701,1,1,3,5.0,5559.04,289.81,8.55,5,16,13,14,3,2,1,1
33105,746,20250801,1,1,3,5.0,20992.97,1152.03,12.98,1,30,8,22,4,3,1,0
33106,746,20250901,1,1,3,5.0,21819.27,3092.76,11.78,3,25,13,8,1,3,4,1
33107,746,20251001,1,1,3,5.0,9318.42,674.98,19.62,1,16,91,6,4,1,3,1
33108,746,20251101,1,1,3,5.0,15780.97,1669.19,3.77,0,5,31,43,3,1,0,2
33109,746,20251201,1,1,3,5.0,5688.42,764.76,8.89,3,22,12,24,4,3,0,3
33110,747,20200101,4,4,2,22.0,16678.74,1106.18,7.98,1,13,1,42,4,3,0,1
33111,747,20200201,4,4,2,22.0,9564.75,1066.05,6.48,0,31,94,13,2,4,0,0
33112,747,20200301,4,4,2,22.0,16399.29,1313.6,12.24,4,2,42,26,4,1,1,2
33113,747,20200401,4,4,2,22.0,5297.69,464.49,14.29,2,28,66,46,3,4,5,2
33114,747,20200501,4,4,2,22.0,14098.15,1126.45,18.14,5,14,42,11,3,3,1,0
33115,747,20200601,4,4,2,22.0,18212.52,1724.54,1.61,0,13,70,21,4,2,5,0
33116,747,20200701,4,4,2,22.0,17704.42,1065.43,17.83,1,27,5,29,4,1,5,0
33117,747,20200801,4,4,2,22.0,14116.57,2003.67,2.49,0,13,43,45,4,1,2,1
33118,747,20200901,4,4,2,22.0,14706.57,1687.72,1.81,0,18,47,26,2,4,5,3
33119,747,20201001,4,4,2,22.0,11057.38,1171.4,1.89,5,7,41,30,3,1,2,1
33120,747,20201101,4,4,2,22.0,9123.46,968.68,18.46,0,34,16,16,4,4,0,2
33121,747,20201201,4,4,2,22.0,21740.44,2100.58,19.81,3,25,68,42,4,2,1,1
33122,747,20210101,4,4,2,22.0,20650.88,3002.36,8.02,3,10,27,49,2,4,3,2
33123,747,20210201,4,4,2,22.0,9854.87,1350.44,13.65,4,33,6,27,4,1,3,1
33124,747,20210301,4,4,2,22.0,21664.31,2070.84,11.52,0,33,45,1,4,2,1,3
33125,747,20210401,4,4,2,22.0,9160.74,1220.9,12.21,1,10,50,15,3,1,0,3
33126,747,20210501,4,4,2,22.0,21890.63,2196.29,17.84,0,18,15,6,2,2,0,1
33127,747,20210601,4,4,2,22.0,24238.55,2931.75,9.06,0,13,7,28,3,1,4,0
33128,747,20210701,4,4,2,22.0,7610.72,731.26,2.1,4,0,1,41,2,4,1,0
33129,747,20210801,4,4,2,22.0,20684.36,1517.76,19.53,2,23,15,14,1,4,2,0
33130,747,20210901,4,4,2,22.0,5742.15,722.84,5.72,5,35,45,43,1,2,3,0
33131,747,20211001,4,4,2,22.0,11223.77,987.72,7.42,2,30,13,16,3,2,5,3
33132,747,20211101,4,4,2,22.0,22378.41,2998.91,4.03,0,3,54,13,1,2,2,1
33133,747,20211201,4,4,2,22.0,16575.59,1125.89,16.46,3,0,73,7,4,2,1,3
33134,747,20220101,4,4,2,22.0,24087.75,1287.06,16.59,2,13,8,25,3,1,0,0
33135,747,20220201,4,4,2,22.0,20922.35,1138.31,6.48,5,39,12,47,3,1,2,2
33136,747,20220301,4,4,2,22.0,6519.13,798.46,15.49,4,35,74,10,3,3,2,0
33137,747,20220401,4,4,2,22.0,22423.37,1423.96,12.96,2,26,13,35,3,3,1,0
33138,747,20220501,4,4,2,22.0,7467.71,523.64,4.12,0,34,46,26,4,3,4,1
33139,747,20220601,4,4,2,22.0,21146.74,1526.11,18.33,4,3,7,24,3,4,3,1
33140,747,20220701,4,4,2,22.0,22087.24,3223.66,13.77,3,10,75,22,2,2,5,1
33141,747,20220801,4,4,2,22.0,24051.23,2301.49,13.41,3,38,84,27,4,3,5,2
33142,747,20220901,4,4,2,22.0,16772.19,1080.83,17.99,2,36,26,19,4,3,1,3
33143,747,20221001,4,4,2,22.0,13492.35,1763.26,3.23,1,8,16,11,4,2,0,3
33144,747,20221101,4,4,2,22.0,12362.67,934.33,14.34,3,4,59,1,1,3,2,3
33145,747,20221201,4,4,2,22.0,9518.46,535.43,2.04,1,22,13,24,1,4,1,3
33146,747,20230101,4,4,2,22.0,7971.78,778.75,10.16,4,17,99,43,4,1,4,3
33147,747,20230201,4,4,2,22.0,10632.98,931.15,1.2,0,9,16,9,4,3,3,0
33148,747,20230301,4,4,2,22.0,20738.06,1415.95,0.03,3,27,13,47,2,2,4,1
33149,747,20230401,4,4,2,22.0,13734.48,1322.49,2.01,4,8,2,27,1,3,4,3
33150,747,20230501,4,4,2,22.0,7303.67,592.32,9.19,5,27,52,3,2,3,0,0
33151,747,20230601,4,4,2,22.0,9448.9,481.44,4.11,2,35,16,18,1,2,4,0
33152,747,20230701,4,4,2,22.0,24365.93,3650.76,8.07,5,27,19,20,4,3,3,1
33153,747,20230801,4,4,2,22.0,18550.27,2655.74,2.26,1,26,97,8,4,3,3,0
33154,747,20230901,4,4,2,22.0,11405.5,583.25,1.65,2,27,69,7,1,1,0,0
33155,747,20231001,4,4,2,22.0,21865.55,3252.02,15.57,3,24,3,26,3,4,5,0
33156,747,20231101,4,4,2,22.0,14616.57,773.73,11.9,1,13,74,26,3,3,0,3
33157,747,20231201,4,4,2,22.0,21215.22,1363.87,7.76,5,26,82,21,4,1,1,3
33158,747,20240101,4,4,2,22.0,9964.93,1114.25,18.29,5,11,68,48,4,3,3,2
33159,747,20240201,4,4,2,22.0,5400.15,326.59,7.52,0,6,67,30,3,3,1,3
33160,747,20240301,4,4,2,22.0,20847.12,2129.0,10.84,5,6,11,19,3,1,5,1
33161,747,20240401,4,4,2,22.0,8171.1,665.54,1.9,2,38,63,22,2,2,3,1
33162,747,20240501,4,4,2,22.0,24768.22,2143.22,11.22,3,40,78,37,1,1,4,2
33163,747,20240601,4,4,2,22.0,13295.11,1199.51,0.88,4,7,74,34,3,4,0,2
33164,747,20240701,4,4,2,22.0,16212.61,1736.56,7.57,5,6,86,26,3,2,4,3
33165,747,20240801,4,4,2,22.0,22933.97,3128.73,10.37,0,13,10,10,3,1,1,2
33166,747,20240901,4,4,2,22.0,12240.17,1043.28,4.9,5,33,45,26,3,1,4,3
33167,747,20241001,4,4,2,22.0,8746.92,1196.79,6.38,0,20,48,47,2,1,0,2
33168,747,20241101,4,4,2,22.0,15428.78,1917.66,12.79,5,19,76,1,3,4,4,1
33169,747,20241201,4,4,2,22.0,12744.47,769.91,13.16,3,5,15,14,3,2,3,3
33170,747,20250101,4,4,2,22.0,5313.59,464.44,12.53,1,31,41,50,1,2,1,1
33171,747,20250201,4,4,2,22.0,24766.66,2256.91,19.44,4,28,37,41,4,2,3,1
33172,747,20250301,4,4,2,22.0,6809.76,357.08,5.03,3,37,55,27,3,1,2,0
33173,747,20250401,4,4,2,22.0,12905.56,811.34,6.42,3,1,2,15,3,2,4,3
33174,747,20250501,4,4,2,22.0,11719.46,854.41,0.66,2,9,68,14,3,2,2,1
33175,747,20250601,4,4,2,22.0,15187.61,847.73,11.03,1,34,60,5,4,2,4,1
33176,747,20250701,4,4,2,22.0,16324.33,2245.56,8.53,4,40,50,48,4,3,2,2
33177,747,20250801,4,4,2,22.0,16436.81,1115.76,16.18,0,1,51,33,3,2,3,3
33178,747,20250901,4,4,2,22.0,11623.16,1044.2,2.97,4,18,3,41,1,2,2,3
33179,747,20251001,4,4,2,22.0,7062.63,628.29,4.6,1,11,93,26,4,2,5,0
33180,747,20251101,4,4,2,22.0,15320.92,1712.21,12.63,1,20,40,31,4,2,1,3
33181,747,20251201,4,4,2,22.0,23895.03,1450.51,0.26,0,12,94,44,3,4,5,0
33182,748,20200101,1,1,3,42.0,10458.31,674.33,7.06,2,2,48,26,2,3,5,0
33183,748,20200201,1,1,3,42.0,10319.31,1235.57,14.94,0,11,44,7,4,1,1,3
33184,748,20200301,1,1,3,42.0,12814.37,1176.02,12.09,3,24,48,3,2,4,5,1
33185,748,20200401,1,1,3,42.0,20903.16,2829.56,18.33,5,32,53,8,2,2,1,0
33186,748,20200501,1,1,3,42.0,19073.52,1751.66,18.32,3,38,54,24,2,2,3,3
33187,748,20200601,1,1,3,42.0,14304.18,1955.89,19.47,3,31,15,46,2,2,0,0
33188,748,20200701,1,1,3,42.0,23828.86,1505.98,8.32,2,17,71,40,2,2,0,3
33189,748,20200801,1,1,3,42.0,18331.59,1054.47,2.05,5,18,57,16,3,1,2,2
33190,748,20200901,1,1,3,42.0,14998.01,1863.51,2.0,4,34,13,6,3,4,3,3
33191,748,20201001,1,1,3,42.0,18815.28,1520.42,14.61,4,28,45,1,4,3,4,1
33192,748,20201101,1,1,3,42.0,5258.67,655.65,2.63,5,7,25,49,1,4,5,0
33193,748,20201201,1,1,3,42.0,10001.52,1097.6,3.9,0,22,55,8,2,4,0,0
33194,748,20210101,1,1,3,42.0,13404.05,1598.48,7.18,3,0,39,49,2,3,4,2
33195,748,20210201,1,1,3,42.0,14230.41,1492.54,7.63,4,25,57,21,4,2,5,1
33196,748,20210301,1,1,3,42.0,19033.29,2019.77,14.34,1,21,72,31,3,3,2,0
33197,748,20210401,1,1,3,42.0,21363.15,2340.3,18.81,5,39,75,2,2,3,3,1
33198,748,20210501,1,1,3,42.0,24551.18,3278.68,19.68,0,11,48,1,2,1,3,0
33199,748,20210601,1,1,3,42.0,23893.11,1927.26,0.36,3,36,94,39,3,2,5,1
33200,748,20210701,1,1,3,42.0,9980.94,1206.23,2.95,0,20,8,14,2,2,0,0
33201,748,20210801,1,1,3,42.0,11225.45,597.27,2.26,0,25,64,36,1,1,1,2
33202,748,20210901,1,1,3,42.0,18128.85,1649.62,0.79,0,19,11,26,1,1,3,1
33203,748,20211001,1,1,3,42.0,22565.8,1813.96,0.65,1,5,72,12,3,1,5,1
33204,748,20211101,1,1,3,42.0,17649.69,1100.34,14.45,5,39,17,34,1,4,4,0
33205,748,20211201,1,1,3,42.0,17399.56,1069.44,10.61,4,38,32,37,1,3,5,2
33206,748,20220101,1,1,3,42.0,16975.48,1267.1,12.97,5,31,85,14,3,2,5,2
33207,748,20220201,1,1,3,42.0,19409.95,1139.13,13.95,4,20,73,7,2,2,3,1
33208,748,20220301,1,1,3,42.0,7934.9,1089.06,10.75,5,20,47,3,4,2,5,1
33209,748,20220401,1,1,3,42.0,12123.92,1116.85,1.34,3,5,25,40,4,4,4,0
33210,748,20220501,1,1,3,42.0,17296.79,1248.62,6.82,0,39,4,15,3,3,0,1
33211,748,20220601,1,1,3,42.0,14705.92,944.43,3.13,3,14,73,18,1,4,4,2
33212,748,20220701,1,1,3,42.0,8654.94,1193.16,13.66,2,16,96,42,3,1,0,0
33213,748,20220801,1,1,3,42.0,23519.43,2877.54,1.38,0,38,55,14,1,4,3,3
33214,748,20220901,1,1,3,42.0,23068.81,2759.3,12.46,1,0,36,26,4,2,4,1
33215,748,20221001,1,1,3,42.0,6747.07,607.93,0.7,0,14,95,1,4,3,5,0
33216,748,20221101,1,1,3,42.0,15270.81,1971.44,19.13,5,28,62,46,3,2,0,2
33217,748,20221201,1,1,3,42.0,22105.38,2902.87,5.19,5,11,6,49,4,3,2,0
33218,748,20230101,1,1,3,42.0,18252.76,2315.33,14.12,3,15,81,42,1,3,4,2
33219,748,20230201,1,1,3,42.0,10915.3,702.38,10.09,0,37,23,46,4,3,2,2
33220,748,20230301,1,1,3,42.0,10843.08,959.26,11.89,4,37,52,9,3,1,1,0
33221,748,20230401,1,1,3,42.0,24354.86,1466.7,7.71,0,26,83,3,2,3,5,3
33222,748,20230501,1,1,3,42.0,20365.99,2436.67,5.45,4,28,60,27,2,1,3,0
33223,748,20230601,1,1,3,42.0,15343.93,870.93,7.63,0,5,3,11,1,2,0,3
33224,748,20230701,1,1,3,42.0,7306.0,965.38,9.83,0,18,21,32,2,3,3,3
33225,748,20230801,1,1,3,42.0,22189.24,1460.59,0.37,0,28,23,28,2,4,0,0
33226,748,20230901,1,1,3,42.0,20085.78,1550.85,11.68,5,13,57,47,4,1,1,2
33227,748,20231001,1,1,3,42.0,5420.02,733.9,3.48,2,7,96,36,1,1,5,3
33228,748,20231101,1,1,3,42.0,13773.86,766.91,12.95,1,10,81,13,2,3,2,0
33229,748,20231201,1,1,3,42.0,19124.49,975.38,13.17,0,20,78,29,4,2,1,1
33230,748,20240101,1,1,3,42.0,19699.86,1546.59,16.16,1,23,15,17,1,1,5,3
33231,748,20240201,1,1,3,42.0,10280.04,956.11,5.5,3,4,50,28,3,3,1,2
33232,748,20240301,1,1,3,42.0,9972.46,965.07,4.55,0,6,48,10,4,1,4,2
33233,748,20240401,1,1,3,42.0,11073.63,596.15,19.92,3,16,3,20,1,2,2,0
33234,748,20240501,1,1,3,42.0,5190.53,367.98,12.59,3,4,50,9,1,2,1,0
33235,748,20240601,1,1,3,42.0,19992.62,2215.47,2.19,4,23,74,17,2,2,0,0
33236,748,20240701,1,1,3,42.0,8794.7,982.1,17.8,3,21,2,26,2,3,4,0
33237,748,20240801,1,1,3,42.0,24461.77,1384.58,0.13,0,36,31,39,3,2,2,3
33238,748,20240901,1,1,3,42.0,12569.39,730.08,18.22,5,7,52,47,4,1,0,1
33239,748,20241001,1,1,3,42.0,12268.9,1253.47,10.71,0,26,50,1,4,1,2,2
33240,748,20241101,1,1,3,42.0,10964.9,1026.76,14.63,1,20,25,43,4,4,3,1
33241,748,20241201,1,1,3,42.0,23393.18,2921.25,11.32,1,12,79,9,1,2,4,0
33242,748,20250101,1,1,3,42.0,18045.44,2645.98,8.59,3,26,26,34,3,3,1,3
33243,748,20250201,1,1,3,42.0,18168.43,1732.8,0.42,1,0,33,3,4,2,4,0
33244,748,20250301,1,1,3,42.0,24506.73,2133.63,14.47,5,6,53,16,1,3,2,0
33245,748,20250401,1,1,3,42.0,8750.71,1041.21,5.47,1,17,24,29,4,2,4,3
33246,748,20250501,1,1,3,42.0,24634.08,1496.41,15.79,4,26,44,40,4,3,4,2
33247,748,20250601,1,1,3,42.0,9970.45,694.18,6.08,4,33,86,43,4,1,5,0
33248,748,20250701,1,1,3,42.0,18757.8,2353.34,1.85,4,38,29,8,4,1,0,2
33249,748,20250801,1,1,3,42.0,20973.05,1898.02,7.39,0,2,28,28,1,2,4,1
33250,748,20250901,1,1,3,42.0,7732.21,637.94,7.88,2,40,27,26,3,4,5,2
33251,748,20251001,1,1,3,42.0,17924.64,2337.78,19.07,2,1,78,50,2,2,3,2
33252,748,20251101,1,1,3,42.0,10865.94,565.23,6.83,3,26,58,33,3,1,5,3
33253,748,20251201,1,1,3,42.0,7352.63,934.9,11.57,4,13,55,49,1,4,2,1
33254,749,20240401,5,4,2,11.0,20859.96,2550.08,14.03,3,33,42,16,2,1,0,3
33255,749,20240501,5,4,2,11.0,5923.55,388.52,15.92,0,4,7,29,1,3,0,3
33256,749,20240601,5,4,2,11.0,19012.96,1577.82,9.12,2,32,57,8,3,3,2,3
33257,749,20240701,5,4,2,11.0,13074.93,1403.0,10.16,4,19,8,31,3,4,3,2
33258,749,20240801,5,4,2,11.0,8257.28,748.82,18.13,4,13,38,19,4,2,4,1
33259,749,20240901,5,4,2,11.0,18621.54,1317.82,4.25,4,20,23,20,3,2,3,3
